sample_name	body_habita	collection_timestamp	date	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	location	loccat	longitude	physical_location	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	surcat	surface	title
10172.4629	not applicable	6/19/13 12:00	6/19/13	R10015.Floor.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Floor.115	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.463	not applicable	1/23/13 12:00	1/23/13	R10015.Cold Tap Water.-32	true	210.3	urban biome	hospital	water	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Cold Tap Water.-32	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Water	indoor metagenome	Water	Cold Tap Water	Hospital-associated microbiota and implications for nosocomial infections
10172.4630	not applicable	6/19/13 12:00	6/19/13	R10015.Cold Tap Faucet Handle.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10015.Cold Tap Faucet Handle.115	not applicable	41.47	r10015	r10015	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.464	not applicable	1/23/13 12:00	1/23/13	R10016.Floor.-32	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10016.Floor.-32	not applicable	41.47	r10016	r10016	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.4641	not applicable	6/19/13 12:00	6/19/13	R10017.Bedrail.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Bedrail.115	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Bedrail	indoor metagenome	Room_Surface	Bedrail	Hospital-associated microbiota and implications for nosocomial infections
10172.4642	not applicable	6/19/13 12:00	6/19/13	R10017.Glove from Glove Box.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Glove from Glove Box.115	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Glove from Glove Box	indoor metagenome	Glove	Glove from Glove Box	Hospital-associated microbiota and implications for nosocomial infections
10172.4643	not applicable	6/19/13 12:00	6/19/13	R10017.Floor.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Floor.115	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true				10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.4644	not applicable	6/19/13 12:00	6/19/13	R10017.Cold Tap Faucet Handle.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Cold Tap Faucet Handle.115	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Faucet Handle	indoor metagenome	Room_Surface	Cold Tap Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.4652	not applicable	6/19/13 12:00	6/19/13	S10.Countertop.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Countertop.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Countertop	indoor metagenome	Station_Surface	Countertop	Hospital-associated microbiota and implications for nosocomial infections
10172.4653	not applicable	6/19/13 12:00	6/19/13	S10.Computer Mouse.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Computer Mouse.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Computer Mouse	indoor metagenome	Station_Surface	Computer Mouse	Hospital-associated microbiota and implications for nosocomial infections
10172.4654	not applicable	6/19/13 12:00	6/19/13	S10.Station Phone.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Station Phone.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Station Phone	indoor metagenome	Station_Surface	Station Phone	Hospital-associated microbiota and implications for nosocomial infections
10172.4655	not applicable	6/19/13 12:00	6/19/13	S10.Chair Armrest.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Chair Armrest.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Chair Armrest	indoor metagenome	Station_Surface	Chair Armrest	Hospital-associated microbiota and implications for nosocomial infections
10172.4656	not applicable	6/19/13 12:00	6/19/13	S10.Corridor Floor.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Corridor Floor.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Corridor Floor	indoor metagenome	Station_Surface	Corridor Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.4657	not applicable	6/19/13 12:00	6/19/13	S10.Hot Tap Water Faucet Handle.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	S10.Hot Tap Water Faucet Handle.115	not applicable	41.47	s10	s10	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Hot Tap Water Faucet Handle	indoor metagenome	Station_Surface	Hot Tap Water Faucet Handle	Hospital-associated microbiota and implications for nosocomial infections
10172.4659	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-A.Hand.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-A.Hand.115	9606	41.47	Staff 10-A	Staff 10-A	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.466	not applicable	1/23/13 12:00	1/23/13	R10017.Floor.-32	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Floor.-32	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Floor	indoor metagenome	Room_Surface	Floor	Hospital-associated microbiota and implications for nosocomial infections
10172.4660	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-A.Nose.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	Staff 10-A.Nose.115	9606	41.47	Staff 10-A	Staff 10-A	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Staff_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.4661	not applicable	6/19/13 12:00	6/19/13	Staff 10-A.Shoe.115	true	210.3	urban biome	hospital	anthropogenic environmental material	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Shoe.115	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Shoe	indoor metagenome	Staff_Surface	Shoe	Hospital-associated microbiota and implications for nosocomial infections
10172.4662	not applicable	6/19/13 12:00	6/19/13	Staff 10-A.Personal Cell Phone.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Personal Cell Phone.115	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Personal Cell Phone	indoor metagenome	Staff_Surface	Personal Cell Phone	Hospital-associated microbiota and implications for nosocomial infections
10172.4663	not applicable	6/19/13 12:00	6/19/13	Staff 10-A.Hospital Pager.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Hospital Pager.115	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Hospital Pager	indoor metagenome	Staff_Surface	Hospital Pager	Hospital-associated microbiota and implications for nosocomial infections
10172.4664	not applicable	6/19/13 12:00	6/19/13	Staff 10-A.Shirt Hem.115	true	210.3	urban biome	hospital	anthropogenic environmental material	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-A.Shirt Hem.115	not applicable	41.47	staff 10-a	staff 10-a	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Shirt Hem	indoor metagenome	Staff_Surface	Shirt Hem	Hospital-associated microbiota and implications for nosocomial infections
10172.4665	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-B.Hand.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-B.Hand.115	9606	41.47	Staff 10-B	Staff 10-B	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.4666	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-B.Nose.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	Staff 10-B.Nose.115	9606	41.47	Staff 10-B	Staff 10-B	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Staff_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.4668	not applicable	6/19/13 12:00	6/19/13	Staff 10-B.Personal Cell Phone.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-B.Personal Cell Phone.115	not applicable	41.47	staff 10-b	staff 10-b	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Personal Cell Phone	indoor metagenome	Staff_Surface	Personal Cell Phone	Hospital-associated microbiota and implications for nosocomial infections
10172.4669	not applicable	6/19/13 12:00	6/19/13	Staff 10-B.Hospital Pager.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-B.Hospital Pager.115	not applicable	41.47	staff 10-b	staff 10-b	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Hospital Pager	indoor metagenome	Staff_Surface	Hospital Pager	Hospital-associated microbiota and implications for nosocomial infections
10172.467	not applicable	1/23/13 12:00	1/23/13	R10017.Cold Tap Water.-32	true	210.3	urban biome	hospital	water	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	R10017.Cold Tap Water.-32	not applicable	41.47	r10017	r10017	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Cold Tap Water	indoor metagenome	Water	Cold Tap Water	Hospital-associated microbiota and implications for nosocomial infections
10172.4670	not applicable	6/19/13 12:00	6/19/13	Staff 10-B.Shirt Hem.115	true	210.3	urban biome	hospital	anthropogenic environmental material	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-B.Shirt Hem.115	not applicable	41.47	staff 10-b	staff 10-b	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Shirt Hem	indoor metagenome	Staff_Surface	Shirt Hem	Hospital-associated microbiota and implications for nosocomial infections
10172.4671	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-C.Hand.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:hand skin	human	Homo sapiens	Staff 10-C.Hand.115	9606	41.47	Staff 10-C	Staff 10-C	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Hand	human skin metagenome	Staff_Skin	Hand	Hospital-associated microbiota and implications for nosocomial infections
10172.4672	UBERON:skin	6/19/13 12:00	6/19/13	Staff 10-C.Nose.115	true	210.3	urban biome	human-associated habitat	sebum	human-skin	USA:IL:Chicago	UBERON:skin	UBERON:sebum	UBERON:nose skin	human	Homo sapiens	Staff 10-C.Nose.115	9606	41.47	Staff 10-C	Staff 10-C	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Host-associated	Animal	Animal corpus	10172	Nose	human skin metagenome	Staff_Skin	Nose	Hospital-associated microbiota and implications for nosocomial infections
10172.4674	not applicable	6/19/13 12:00	6/19/13	Staff 10-C.Personal Cell Phone.115	true	210.3	urban biome	hospital	surface layer	built environment	USA:IL:Chicago	not applicable	not applicable	not applicable	not applicable	not applicable	Staff 10-C.Personal Cell Phone.115	not applicable	41.47	staff 10-c	staff 10-c	-87.36	UChicago Center for Care and Discovery	U Chicago	false	true	Free-living	Non-saline	Surface (non-saline)	10172	Personal Cell Phone	indoor metagenome	Staff_Surface	Personal Cell Phone	Hospital-associated microbiota and implications for nosocomial infections
